날짜,종가,오픈,고가,저가,거래량,변동 %
2006년 12월 8일,"2,437.40","2,423.70","2,447.00","2,416.80",780.80M,0.40%
2006년 12월 7일,"2,427.70","2,449.60","2,454.90","2,427.70",921.36M,-0.74%
2006년 12월 6일,"2,445.90","2,447.50","2,451.90","2,436.50",857.06M,-0.27%
2006년 12월 5일,"2,452.40","2,455.70","2,459.50","2,445.10",931.53M,0.16%
2006년 12월 4일,"2,448.40","2,420.90","2,455.70","2,420.60",912.93M,1.46%
2006년 12월 1일,"2,413.20","2,430.80","2,434.40","2,392.90",911.48M,-0.76%
2006년 11월 30일,"2,431.80","2,430.80","2,441.40","2,419.20",960.93M,-0.02%
2006년 11월 29일,"2,432.20","2,422.90","2,436.60","2,414.80",817.54M,0.81%
2006년 11월 28일,"2,412.60","2,397.30","2,414.10","2,390.10",883.90M,0.28%
2006년 11월 27일,"2,405.90","2,454.20","2,454.60","2,405.90",866.24M,-2.21%
2006년 11월 24일,"2,460.30","2,449.70","2,468.40","2,449.30",302.84M,-0.23%
2006년 11월 22일,"2,466.00","2,463.20","2,467.20","2,450.60",713.30M,0.45%
2006년 11월 21일,"2,454.80","2,454.60","2,456.60","2,445.00",764.14M,0.09%
2006년 11월 20일,"2,452.70","2,441.20","2,457.10","2,437.80",750.98M,0.28%
2006년 11월 17일,"2,445.90","2,439.60","2,445.90","2,431.80",789.09M,-0.13%
2006년 11월 16일,"2,449.10","2,447.10","2,453.40","2,438.00",888.18M,0.26%
2006년 11월 15일,"2,442.80","2,430.10","2,452.60","2,429.70",924.79M,0.50%
2006년 11월 14일,"2,430.70","2,408.10","2,430.80","2,394.60",759.03M,1.01%
2006년 11월 13일,"2,406.40","2,389.50","2,408.90","2,387.90",755.59M,0.70%
2006년 11월 10일,"2,389.70","2,378.30","2,389.70","2,373.60",726.32M,0.58%
2006년 11월 9일,"2,376.00","2,399.30","2,401.30","2,370.60",1.06B,-0.37%
2006년 11월 8일,"2,384.90","2,363.90","2,393.50","2,358.40",927.49M,0.38%
2006년 11월 7일,"2,375.90","2,366.00","2,391.30","2,363.60",933.44M,0.42%
2006년 11월 6일,"2,365.90","2,341.70","2,371.80","2,341.70",878.98M,1.51%
2006년 11월 3일,"2,330.80","2,339.00","2,344.00","2,316.80",793.13M,-0.14%
2006년 11월 2일,"2,334.00","2,324.50","2,339.10","2,320.80",833.34M,-0.01%
2006년 11월 1일,"2,334.40","2,373.50","2,375.50","2,330.60",869.18M,-1.37%
2006년 10월 31일,"2,366.70","2,368.80","2,374.60","2,355.90",860.95M,0.12%
2006년 10월 30일,"2,363.80","2,347.20","2,371.10","2,341.00",791.79M,0.56%
2006년 10월 27일,"2,350.60","2,375.20","2,377.30","2,347.10",1.05B,-1.20%
2006년 10월 26일,"2,379.10","2,361.10","2,379.30","2,347.90",1.11B,0.96%
2006년 10월 25일,"2,356.60","2,346.80","2,359.80","2,338.60",999.55M,0.50%
2006년 10월 24일,"2,344.80","2,352.50","2,356.00","2,335.90",898.07M,-0.46%
2006년 10월 23일,"2,355.60","2,338.10","2,364.20","2,330.60",897.51M,0.57%
2006년 10월 20일,"2,342.30","2,340.90","2,349.40","2,329.10",916.16M,0.06%
2006년 10월 19일,"2,340.90","2,332.50","2,345.20","2,324.40",948.98M,0.16%
2006년 10월 18일,"2,337.10","2,355.40","2,362.10","2,330.50",1.04B,-0.33%
2006년 10월 17일,"2,344.90","2,354.10","2,354.10","2,329.80",1.05B,-0.80%
2006년 10월 16일,"2,363.80","2,359.20","2,368.10","2,358.00",922.52M,0.28%
2006년 10월 13일,"2,357.30","2,344.70","2,360.20","2,341.40",984.53M,0.47%
2006년 10월 12일,"2,346.20","2,318.30","2,346.30","2,318.30",1.02B,1.64%
2006년 10월 11일,"2,308.30","2,304.70","2,322.10","2,292.30",976.94M,-0.31%
2006년 10월 10일,"2,315.40","2,314.10","2,319.10","2,302.20",884.96M,0.16%
2006년 10월 9일,"2,311.80","2,297.80","2,317.40","2,295.30",833.98M,0.51%
2006년 10월 6일,"2,300.00","2,296.10","2,306.30","2,290.00",833.67M,-0.28%
2006년 10월 5일,"2,306.30","2,289.50","2,306.40","2,287.60",949.38M,0.67%
2006년 10월 4일,"2,290.90","2,239.90","2,291.00","2,239.30",1.10B,2.11%
2006년 10월 3일,"2,243.60","2,233.00","2,251.90","2,224.20",964.20M,0.27%
2006년 10월 2일,"2,237.60","2,257.00","2,262.70","2,235.70",892.02M,-0.92%
2006년 9월 29일,"2,258.40","2,273.30","2,273.30","2,258.00",926.04M,-0.51%
2006년 9월 28일,"2,270.00","2,266.90","2,273.10","2,252.90",918.41M,0.29%
2006년 9월 27일,"2,263.40","2,256.20","2,271.00","2,254.40",1.01B,0.09%
2006년 9월 26일,"2,261.30","2,247.70","2,261.80","2,243.70",1.01B,0.55%
2006년 9월 25일,"2,249.10","2,227.40","2,253.40","2,212.00",917.36M,1.36%
2006년 9월 22일,"2,218.90","2,233.60","2,233.60","2,210.10",777.92M,-0.84%
2006년 9월 21일,"2,237.80","2,257.50","2,261.50","2,232.90",965.65M,-0.67%
2006년 9월 20일,"2,252.90","2,242.10","2,257.30","2,242.10",1.10B,1.37%
2006년 9월 19일,"2,222.40","2,239.90","2,239.90","2,202.90",996.99M,-0.60%
2006년 9월 18일,"2,235.80","2,233.00","2,247.50","2,228.50",871.49M,0.01%
2006년 9월 15일,"2,235.60","2,243.30","2,247.20","2,227.70",1.31B,0.31%
2006년 9월 14일,"2,228.70","2,221.70","2,231.00","2,218.90",904.46M,0.05%
2006년 9월 13일,"2,227.70","2,214.80","2,229.20","2,211.10",894.89M,0.53%
2006년 9월 12일,"2,215.80","2,174.60","2,217.30","2,174.60",985.45M,1.96%
2006년 9월 11일,"2,173.30","2,152.10","2,180.40","2,147.40",828.49M,0.34%
2006년 9월 8일,"2,165.80","2,160.00","2,168.40","2,154.60",715.65M,0.49%
2006년 9월 7일,"2,155.30","2,160.10","2,174.80","2,149.40",908.50M,-0.58%
2006년 9월 6일,"2,167.80","2,189.70","2,190.30","2,167.60",873.02M,-1.72%
2006년 9월 5일,"2,205.70","2,192.90","2,207.60","2,184.40",877.93M,0.57%
2006년 9월 1일,"2,193.20","2,194.60","2,198.60","2,182.90",655.94M,0.43%
2006년 8월 31일,"2,183.80","2,189.20","2,193.30","2,181.80",877.48M,-0.09%
2006년 8월 30일,"2,185.70","2,175.10","2,188.60","2,167.50",797.74M,0.62%
2006년 8월 29일,"2,172.30","2,162.00","2,173.90","2,145.20",797.68M,0.54%
2006년 8월 28일,"2,160.70","2,140.50","2,164.20","2,139.60",664.08M,0.95%
2006년 8월 25일,"2,140.30","2,132.20","2,152.90","2,129.30",632.45M,0.15%
2006년 8월 24일,"2,137.10","2,142.30","2,144.30","2,122.60",692.55M,0.11%
2006년 8월 23일,"2,134.70","2,152.90","2,160.10","2,126.80",519.32M,-0.71%
2006년 8월 22일,"2,150.00","2,145.30","2,162.70","2,140.60",781.03M,0.11%
2006년 8월 21일,"2,147.80","2,151.90","2,153.50","2,140.80",668.42M,-0.75%
2006년 8월 18일,"2,163.90","2,157.10","2,165.50","2,138.40",869.33M,0.29%
2006년 8월 17일,"2,157.60","2,144.30","2,168.10","2,141.60",958.13M,0.38%
2006년 8월 16일,"2,149.50","2,127.10","2,149.50","2,120.10",1.02B,1.63%
2006년 8월 15일,"2,115.00","2,092.50","2,115.00","2,089.60",864.94M,2.22%
2006년 8월 14일,"2,069.00","2,073.00","2,092.70","2,067.70",739.81M,0.55%
2006년 8월 11일,"2,057.70","2,066.20","2,066.20","2,049.80",693.30M,-0.68%
2006년 8월 10일,"2,071.70","2,053.00","2,076.40","2,048.20",857.49M,0.56%
2006년 8월 9일,"2,060.30","2,085.60","2,097.80","2,056.80",1.04B,-0.03%
2006년 8월 8일,"2,060.90","2,079.50","2,083.90","2,054.10",951.78M,-0.56%
2006년 8월 7일,"2,072.50","2,079.40","2,079.40","2,064.90",729.62M,-0.60%
2006년 8월 4일,"2,085.10","2,107.80","2,119.00","2,068.80",900.00M,-0.35%
2006년 8월 3일,"2,092.30","2,064.60","2,099.80","2,060.90",913.04M,0.65%
2006년 8월 2일,"2,078.80","2,069.90","2,089.00","2,069.60",887.67M,0.82%
2006년 8월 1일,"2,062.00","2,080.30","2,080.30","2,052.80",825.97M,-1.41%
2006년 7월 31일,"2,091.50","2,087.90","2,098.20","2,082.60",1.24B,-0.13%
2006년 7월 28일,"2,094.10","2,065.30","2,094.90","2,065.10",1.35B,1.93%
2006년 7월 27일,"2,054.50","2,082.60","2,093.10","2,052.00",1.57B,-0.77%
2006년 7월 26일,"2,070.50","2,066.50","2,084.00","2,053.60",1.53B,-0.17%
2006년 7월 25일,"2,073.90","2,060.40","2,080.10","2,055.30",1.42B,0.58%
2006년 7월 24일,"2,061.80","2,030.50","2,061.80","2,030.50",1.40B,2.05%
2006년 7월 21일,"2,020.40","2,035.30","2,035.80","2,014.10",1.73B,-0.93%
2006년 7월 20일,"2,039.40","2,083.80","2,084.20","2,038.70",1.49B,-1.98%
2006년 7월 19일,"2,080.70","2,037.70","2,086.10","2,037.10",1.68B,1.83%
2006년 7월 18일,"2,043.20","2,043.20","2,052.50","2,012.80",1.42B,0.27%
2006년 7월 17일,"2,037.70","2,034.80","2,050.60","2,028.30",1.10B,0.02%
2006년 7월 14일,"2,037.30","2,053.90","2,056.50","2,027.10",1.26B,-0.82%
2006년 7월 13일,"2,054.10","2,076.40","2,090.20","2,054.10",1.45B,-1.73%
2006년 7월 12일,"2,090.20","2,121.70","2,128.90","2,090.20",1.32B,-1.81%
2006년 7월 11일,"2,128.90","2,110.40","2,129.50","2,095.70",1.49B,0.56%
2006년 7월 10일,"2,116.90","2,136.00","2,142.40","2,109.20",1.16B,-0.62%
2006년 7월 7일,"2,130.10","2,146.90","2,155.10","2,126.60",1.30B,-1.16%
2006년 7월 6일,"2,155.10","2,156.30","2,168.50","2,148.20",1.21B,0.08%
2006년 7월 5일,"2,153.30","2,174.70","2,190.40","2,147.10",1.16B,-1.69%
2006년 7월 3일,"2,190.40","2,177.90","2,190.40","2,172.10",586.92M,0.84%
2006년 6월 30일,"2,172.10","2,181.50","2,183.50","2,164.70",2.38B,-0.11%
2006년 6월 29일,"2,174.40","2,121.50","2,174.40","2,121.50",1.57B,2.96%
2006년 6월 28일,"2,111.80","2,105.90","2,112.60","2,090.80",1.22B,0.55%
2006년 6월 27일,"2,100.30","2,134.60","2,139.40","2,098.80",1.35B,-1.57%
2006년 6월 26일,"2,133.70","2,126.50","2,135.70","2,123.70",1.07B,0.58%
2006년 6월 23일,"2,121.50","2,120.30","2,137.40","2,110.80",1.21B,-0.07%
2006년 6월 22일,"2,123.00","2,139.00","2,141.20","2,113.60",1.23B,-0.85%
2006년 6월 21일,"2,141.20","2,109.20","2,152.60","2,107.10",1.42B,1.62%
2006년 6월 20일,"2,107.10","2,110.90","2,126.70","2,103.80",1.25B,-0.16%
2006년 6월 19일,"2,110.40","2,136.60","2,138.80","2,104.40",1.25B,-0.92%
2006년 6월 16일,"2,129.90","2,140.50","2,144.10","2,122.80",1.99B,-0.66%
2006년 6월 15일,"2,144.10","2,098.40","2,147.90","2,086.00",1.61B,2.79%
2006년 6월 14일,"2,086.00","2,075.60","2,091.90","2,065.10",-,0.65%
2006년 6월 13일,"2,072.50","2,089.90","2,108.40","2,067.70",-,-0.90%
2006년 6월 12일,"2,091.30","2,137.50","2,138.70","2,091.30",-,-2.05%
2006년 6월 9일,"2,135.10","2,151.90","2,163.20","2,133.50",-,-0.48%
2006년 6월 8일,"2,145.30","2,141.60","2,151.80","2,100.40",-,-0.30%
2006년 6월 7일,"2,151.80","2,166.60","2,184.40","2,150.70",-,-0.51%
2006년 6월 6일,"2,162.80","2,174.30","2,176.50","2,144.20",-,-0.32%
2006년 6월 5일,"2,169.60","2,212.40","2,219.40","2,169.40",-,-2.24%
2006년 6월 2일,"2,219.40","2,229.80","2,233.90","2,203.70",-,-0.02%
2006년 6월 1일,"2,219.90","2,179.80","2,219.90","2,177.80",-,1.88%
2006년 5월 31일,"2,178.90","2,171.50","2,185.30","2,165.80",-,0.65%
2006년 5월 30일,"2,164.70","2,202.60","2,202.60","2,164.70",-,-2.06%
2006년 5월 26일,"2,210.40","2,205.90","2,210.50","2,196.70",-,0.55%
2006년 5월 25일,"2,198.20","2,182.40","2,198.60","2,174.20",-,1.34%
2006년 5월 24일,"2,169.20","2,159.80","2,179.80","2,135.80",-,0.48%
2006년 5월 23일,"2,158.80","2,188.40","2,199.60","2,158.80",-,-0.65%
2006년 5월 22일,"2,172.90","2,178.10","2,184.60","2,156.70",-,-0.96%
2006년 5월 19일,"2,193.90","2,183.30","2,198.70","2,164.50",-,0.62%
2006년 5월 18일,"2,180.30","2,205.40","2,212.90","2,180.30",-,-0.70%
2006년 5월 17일,"2,195.80","2,214.90","2,222.40","2,193.90",-,-1.50%
2006년 5월 16일,"2,229.10","2,239.00","2,243.70","2,222.80",-,-0.42%
2006년 5월 15일,"2,238.50","2,234.00","2,245.20","2,220.50",-,-0.23%
2006년 5월 12일,"2,243.80","2,264.00","2,264.20","2,243.30",-,-1.27%
2006년 5월 11일,"2,272.70","2,319.10","2,319.60","2,270.50",-,-2.07%
2006년 5월 10일,"2,320.70","2,332.80","2,338.30","2,314.40",-,-0.75%
2006년 5월 9일,"2,338.30","2,339.70","2,343.60","2,334.20",-,-0.29%
2006년 5월 8일,"2,345.00","2,342.40","2,352.60","2,339.50",-,0.10%
2006년 5월 5일,"2,342.60","2,336.00","2,344.40","2,332.70",-,0.80%
2006년 5월 4일,"2,323.90","2,307.40","2,326.80","2,307.40",-,0.87%
2006년 5월 3일,"2,304.00","2,311.20","2,312.60","2,295.00",-,-0.25%
2006년 5월 2일,"2,309.80","2,311.70","2,313.90","2,302.80",-,0.22%
2006년 5월 1일,"2,304.80","2,329.80","2,334.70","2,300.30",-,-0.77%
2006년 4월 28일,"2,322.60","2,321.60","2,337.30","2,317.50",-,-0.95%
2006년 4월 27일,"2,344.90","2,324.60","2,361.90","2,315.10",-,0.49%
2006년 4월 26일,"2,333.60","2,333.60","2,342.90","2,327.70",-,0.14%
2006년 4월 25일,"2,330.30","2,338.50","2,338.50","2,321.60",-,-0.13%
2006년 4월 24일,"2,333.40","2,338.80","2,338.80","2,324.30",-,-0.40%
2006년 4월 21일,"2,342.90","2,371.60","2,371.60","2,333.50",-,-0.83%
2006년 4월 20일,"2,362.60","2,368.70","2,375.50","2,354.10",-,-0.35%
2006년 4월 19일,"2,370.90","2,358.90","2,370.90","2,350.00",-,0.63%
2006년 4월 18일,"2,356.10","2,318.30","2,357.50","2,318.30",-,1.95%
2006년 4월 17일,"2,311.20","2,325.60","2,332.70","2,299.40",-,-0.64%
2006년 4월 13일,"2,326.10","2,314.30","2,333.00","2,310.10",-,0.49%
2006년 4월 12일,"2,314.70","2,309.40","2,318.10","2,308.30",-,0.19%
2006년 4월 11일,"2,310.40","2,337.90","2,339.80","2,302.20",-,-0.98%
2006년 4월 10일,"2,333.30","2,340.40","2,343.60","2,326.50",-,-0.25%
2006년 4월 7일,"2,339.00","2,367.30","2,375.40","2,336.70",-,-0.94%
2006년 4월 6일,"2,361.20","2,358.90","2,366.60","2,347.60",-,0.06%
2006년 4월 5일,"2,359.80","2,349.80","2,361.90","2,341.70",-,0.61%
2006년 4월 4일,"2,345.40","2,337.90","2,350.70","2,332.70",-,0.37%
2006년 4월 3일,"2,336.70","2,352.20","2,357.50","2,334.60",-,-0.13%
2006년 3월 31일,"2,339.80","2,345.50","2,348.90","2,334.50",-,-0.04%
2006년 3월 30일,"2,340.80","2,340.20","2,353.10","2,330.80",-,0.13%
2006년 3월 29일,"2,337.80","2,309.90","2,344.70","2,308.40",-,1.45%
2006년 3월 28일,"2,304.50","2,315.60","2,327.80","2,299.60",-,-0.48%
2006년 3월 27일,"2,315.60","2,312.50","2,319.90","2,310.00",-,0.12%
2006년 3월 24일,"2,312.80","2,304.70","2,316.10","2,300.40",-,0.55%
2006년 3월 23일,"2,300.10","2,300.20","2,305.20","2,287.90",-,-0.14%
2006년 3월 22일,"2,303.40","2,283.40","2,305.40","2,282.40",-,0.40%
2006년 3월 21일,"2,294.20","2,312.90","2,332.90","2,292.60",-,-0.86%
2006년 3월 20일,"2,314.10","2,311.90","2,317.10","2,305.60",-,0.33%
2006년 3월 17일,"2,306.50","2,306.20","2,310.80","2,294.50",-,0.30%
2006년 3월 16일,"2,299.60","2,319.10","2,323.80","2,299.60",-,-0.53%
2006년 3월 15일,"2,311.80","2,301.20","2,312.50","2,293.10",-,0.69%
2006년 3월 14일,"2,295.90","2,264.30","2,296.90","2,264.20",-,1.27%
2006년 3월 13일,"2,267.00","2,269.40","2,280.20","2,263.70",-,0.22%
2006년 3월 10일,"2,262.00","2,251.80","2,267.00","2,239.50",-,0.55%
2006년 3월 9일,"2,249.70","2,272.30","2,279.30","2,249.60",-,-0.78%
2006년 3월 8일,"2,267.50","2,260.90","2,275.10","2,248.60",-,-0.04%
2006년 3월 7일,"2,268.40","2,280.10","2,280.10","2,259.60",-,-0.77%
2006년 3월 6일,"2,286.00","2,306.70","2,309.50","2,281.40",-,-0.72%
2006년 3월 3일,"2,302.60","2,299.10","2,324.90","2,297.10",-,-0.37%
2006년 3월 2일,"2,311.10","2,305.50","2,316.90","2,299.80",-,-0.15%
2006년 3월 1일,"2,314.60","2,288.10","2,315.90","2,285.60",-,1.46%
2006년 2월 28일,"2,281.40","2,301.00","2,305.60","2,276.70",-,-1.12%
2006년 2월 27일,"2,307.20","2,291.50","2,313.50","2,291.20",-,0.88%
2006년 2월 24일,"2,287.00","2,278.30","2,287.90","2,272.80",-,0.34%
2006년 2월 23일,"2,279.30","2,279.60","2,293.70","2,271.80",-,-0.17%
2006년 2월 22일,"2,283.20","2,264.70","2,288.00","2,259.20",-,0.89%
2006년 2월 21일,"2,263.00","2,283.50","2,284.80","2,256.80",-,-0.85%
2006년 2월 17일,"2,282.40","2,291.70","2,291.80","2,279.60",-,-0.53%
2006년 2월 16일,"2,294.60","2,281.90","2,294.60","2,278.10",-,0.80%
2006년 2월 15일,"2,276.40","2,259.00","2,277.10","2,255.10",-,0.63%
2006년 2월 14일,"2,262.20","2,243.50","2,266.80","2,237.50",-,1.00%
2006년 2월 13일,"2,239.80","2,252.00","2,254.30","2,232.70",-,-0.98%
2006년 2월 10일,"2,261.90","2,255.80","2,266.40","2,235.40",-,0.27%
2006년 2월 9일,"2,255.90","2,273.80","2,284.50","2,254.30",-,-0.49%
2006년 2월 8일,"2,267.00","2,260.20","2,268.70","2,247.00",-,0.98%
2006년 2월 7일,"2,245.00","2,255.90","2,265.50","2,239.50",-,-0.61%
2006년 2월 6일,"2,258.80","2,263.10","2,265.80","2,249.80",-,-0.17%
2006년 2월 3일,"2,262.60","2,268.40","2,274.60","2,256.00",-,-0.83%
2006년 2월 2일,"2,281.60","2,306.60","2,308.10","2,277.30",-,-1.25%
2006년 2월 1일,"2,310.60","2,294.10","2,311.60","2,292.20",-,0.21%
2006년 1월 31일,"2,305.80","2,305.80","2,311.80","2,292.90",-,-0.04%
2006년 1월 30일,"2,306.80","2,306.20","2,314.00","2,304.80",-,0.11%
2006년 1월 27일,"2,304.20","2,293.40","2,314.40","2,289.50",-,0.93%
2006년 1월 26일,"2,283.00","2,274.90","2,284.10","2,264.90",-,0.99%
2006년 1월 25일,"2,260.60","2,275.30","2,275.30","2,253.10",-,-0.20%
2006년 1월 24일,"2,265.30","2,256.10","2,269.40","2,256.00",-,0.75%
2006년 1월 23일,"2,248.50","2,255.30","2,256.20","2,241.00",-,0.03%
2006년 1월 20일,"2,247.70","2,300.40","2,300.70","2,245.20",-,-2.35%
2006년 1월 19일,"2,301.80","2,291.70","2,311.70","2,289.80",-,0.97%
2006년 1월 18일,"2,279.60","2,265.50","2,285.90","2,264.10",-,-1.00%
2006년 1월 17일,"2,302.70","2,302.60","2,305.90","2,294.10",-,-0.62%
2006년 1월 13일,"2,317.00","2,317.70","2,321.70","2,308.20",-,0.02%
2006년 1월 12일,"2,316.70","2,327.20","2,330.30","2,313.20",-,-0.63%
2006년 1월 11일,"2,331.40","2,321.40","2,332.90","2,316.50",-,0.48%
2006년 1월 10일,"2,320.30","2,306.20","2,320.30","2,303.90",-,0.07%
2006년 1월 9일,"2,318.70","2,306.20","2,322.60","2,303.10",-,0.57%
2006년 1월 6일,"2,305.60","2,289.20","2,306.70","2,281.00",-,1.26%
2006년 1월 5일,"2,276.90","2,264.90","2,277.60","2,264.50",-,0.59%
2006년 1월 4일,"2,263.50","2,247.00","2,265.30","2,246.10",-,0.88%
2006년 1월 3일,"2,243.70","2,216.50","2,249.70","2,189.90",-,1.74%
2005년 12월 30일,"2,205.30","2,209.00","2,210.00","2,200.50",-,-0.58%
2005년 12월 29일,"2,218.20","2,229.60","2,232.90","2,217.00",-,-0.48%
2005년 12월 28일,"2,228.90","2,230.40","2,233.50","2,221.40",-,0.09%
2005년 12월 27일,"2,226.90","2,253.10","2,259.70","2,226.60",-,-1.00%
2005년 12월 23일,"2,249.40","2,249.40","2,254.70","2,245.60",-,0.13%
2005년 12월 22일,"2,246.50","2,233.80","2,247.10","2,232.60",-,0.66%
2005년 12월 21일,"2,231.70","2,227.50","2,241.90","2,225.20",-,0.42%
2005년 12월 20일,"2,222.40","2,223.60","2,231.00","2,213.50",-,-0.01%
2005년 12월 19일,"2,222.70","2,254.60","2,256.00","2,221.80",-,-1.32%
2005년 12월 16일,"2,252.50","2,262.10","2,263.90","2,251.70",-,-0.36%
2005년 12월 15일,"2,260.60","2,266.10","2,267.60","2,247.30",-,-0.09%
2005년 12월 14일,"2,262.60","2,261.90","2,270.40","2,254.40",-,-0.11%
2005년 12월 13일,"2,265.00","2,256.60","2,271.90","2,254.90",-,0.18%
2005년 12월 12일,"2,260.90","2,264.00","2,266.10","2,253.40",-,0.19%
2005년 12월 9일,"2,256.70","2,247.30","2,258.70","2,241.00",-,0.46%
2005년 12월 8일,"2,246.50","2,254.80","2,261.60","2,233.70",-,-0.25%
2005년 12월 7일,"2,252.00","2,263.30","2,264.90","2,244.60",-,-0.39%
2005년 12월 6일,"2,260.80","2,267.80","2,278.20","2,259.40",-,0.14%
2005년 12월 5일,"2,257.60","2,269.10","2,269.50","2,250.80",-,-0.69%
2005년 12월 2일,"2,273.40","2,266.20","2,273.60","2,261.10",-,0.27%
2005년 12월 1일,"2,267.20","2,244.90","2,269.40","2,244.70",-,1.54%
2005년 11월 30일,"2,232.80","2,232.50","2,243.40","2,230.20",-,0.00%
2005년 11월 29일,"2,232.70","2,247.70","2,253.30","2,232.50",-,-0.30%
2005년 11월 28일,"2,239.40","2,263.60","2,264.10","2,239.30",-,-1.04%
2005년 11월 25일,"2,263.00","2,262.40","2,264.10","2,256.40",-,0.13%
2005년 11월 23일,"2,260.00","2,251.40","2,269.30","2,250.40",-,0.28%
2005년 11월 22일,"2,253.60","2,235.30","2,257.80","2,232.70",-,0.53%
2005년 11월 21일,"2,241.70","2,226.60","2,242.30","2,219.30",-,0.66%
2005년 11월 18일,"2,227.10","2,232.40","2,234.30","2,218.80",-,0.30%
2005년 11월 17일,"2,220.50","2,195.50","2,220.50","2,194.70",-,1.49%
2005년 11월 16일,"2,187.90","2,189.50","2,191.20","2,176.50",-,0.05%
2005년 11월 15일,"2,186.70","2,199.40","2,204.70","2,181.90",-,-0.65%
2005년 11월 14일,"2,200.90","2,203.80","2,206.90","2,197.10",-,-0.07%
2005년 11월 11일,"2,202.50","2,198.30","2,205.40","2,198.30",-,0.26%
2005년 11월 10일,"2,196.70","2,175.00","2,196.80","2,162.60",-,0.96%
2005년 11월 9일,"2,175.80","2,171.20","2,182.90","2,166.20",-,0.17%
2005년 11월 8일,"2,172.10","2,172.40","2,180.80","2,166.30",-,-0.28%
2005년 11월 7일,"2,178.20","2,174.30","2,182.10","2,165.80",-,0.41%
2005년 11월 4일,"2,169.40","2,165.10","2,172.70","2,156.60",-,0.43%
2005년 11월 3일,"2,160.20","2,157.30","2,170.00","2,153.20",-,0.74%
2005년 11월 2일,"2,144.30","2,110.90","2,144.60","2,110.90",-,1.43%
2005년 11월 1일,"2,114.10","2,109.90","2,121.30","2,108.90",-,-0.29%
2005년 10월 31일,"2,120.30","2,094.40","2,125.70","2,094.40",-,1.46%
2005년 10월 28일,"2,089.90","2,073.90","2,089.90","2,064.90",-,1.26%
2005년 10월 27일,"2,063.80","2,095.90","2,098.00","2,063.80",-,-1.73%
2005년 10월 26일,"2,100.10","2,104.00","2,121.40","2,098.10",-,-0.45%
2005년 10월 25일,"2,109.40","2,109.60","2,116.40","2,094.80",-,-0.30%
2005년 10월 24일,"2,115.80","2,089.50","2,115.90","2,084.00",-,1.61%
2005년 10월 21일,"2,082.20","2,083.80","2,091.40","2,074.20",-,0.68%
2005년 10월 20일,"2,068.10","2,088.00","2,096.40","2,058.50",-,-1.11%
2005년 10월 19일,"2,091.20","2,048.70","2,091.20","2,042.00",-,1.71%
2005년 10월 18일,"2,056.00","2,069.30","2,072.50","2,056.00",-,-0.69%
2005년 10월 17일,"2,070.30","2,065.50","2,071.30","2,054.20",-,0.26%
2005년 10월 14일,"2,064.80","2,054.50","2,064.90","2,042.50",-,0.86%
