"TDAY","TICKER","Close","High","Open","Low","Volume","ID","Name","COMPANY_NAME","INDUSTRY","IS_MAIN_STOCK","before","after"
"1999-12-31","CMCSA",12.2446508407593,12.4045039021685,12.4045039021685,12.0528286305555,785700,57104,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-03","CMCSA",11.9569158554077,12.5323816738989,12.3885150363402,11.5572865505481,2333700,57105,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-04","CMCSA",11.06174659729,12.0528274301391,11.6691830479411,10.7420427015438,1063500,57106,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-05","CMCSA",10.7740163803101,10.9978085125247,10.9338680078553,10.4543123934757,828900,57107,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-06","CMCSA",11.1896266937256,11.5413011710233,10.6781013786911,10.5821902906541,1103100,57108,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-07","CMCSA",10.8379564285278,11.2216009038739,11.2216009038739,10.6461341908548,738600,57109,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-10","CMCSA",12.228663444519,12.5963235825613,11.6851675353438,11.4773596948628,2340300,57110,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-11","CMCSA",11.1097002029419,12.4684402417862,12.4045004982555,10.9978034565328,2114100,57111,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-12","CMCSA",11.5572834014893,11.9888831965656,11.2215946719854,10.9658320743731,1530000,57112,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-13","CMCSA",12.2126789093018,12.2606344537994,11.7491084019105,11.7171377949976,723600,57113,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-14","CMCSA",12.4844274520874,12.6922367908054,12.4204876931605,12.2766210403439,985800,57114,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-18","CMCSA",12.4045057296753,12.6282963899001,12.3085946104432,12.0048748466353,1712700,57115,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-19","CMCSA",13.1558017730713,13.2996683887925,12.5323797716127,12.5004113638794,1823100,57116,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-20","CMCSA",12.7561750411987,13.3955813357762,13.3076638117769,12.6282926114936,841200,57117,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-21","CMCSA",12.6922369003296,12.9799702084456,12.8840591057402,12.4844275598183,815400,57118,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-24","CMCSA",12.4045057296753,12.9000455367161,12.7881502066037,12.3245788213235,607500,57119,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-25","CMCSA",11.6851711273193,12.2766227612242,12.2126822615907,11.4134227233256,748800,57120,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-26","CMCSA",11.9089584350586,12.0208551789316,11.6531958080153,11.4773585903173,525000,57121,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
"2000-01-27","CMCSA",11.9089584350586,12.7202065352924,11.9888845761474,11.8450179612336,489000,57122,"CMCSA","Comcast Corporation","Entertainment",1,NA,NA
