"TDAY","TICKER","Close","High","Open","Low","Volume","ID","Name","COMPANY_NAME","INDUSTRY","IS_MAIN_STOCK","before","after"
"1999-12-31","NVDA",0.898123979568481,0.899319810190975,0.885566882126333,0.8825773055701,12734400,23839,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-03","NVDA",0.895731389522552,0.911278938508783,0.904103079291606,0.8443080480741,30091200,23840,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-04","NVDA",0.871813774108887,0.88257712339561,0.880184586738504,0.827565422492119,30048000,23841,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-05","NVDA",0.843112230300903,0.861050564756855,0.846699722010908,0.831153048694959,18835200,23842,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-06","NVDA",0.78810054063797,0.84311225189044,0.84311225189044,0.755811362609243,12048000,23843,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-07","NVDA",0.801255404949188,0.80962621760527,0.784512903731235,0.772553724031043,7118400,23844,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-10","NVDA",0.827565550804138,0.861050558325951,0.803647187770888,0.789296345132122,23985600,23845,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-11","NVDA",0.794079601764679,0.832348804274659,0.822781284670702,0.794079601764679,14812800,23846,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-12","NVDA",0.773749530315399,0.795275352380785,0.794079522038583,0.762986181329825,12355200,23847,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-13","NVDA",0.806038916110992,0.813214775981753,0.772553905796766,0.762986384604417,13219200,23848,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-14","NVDA",0.840720534324646,0.874205540709056,0.817998002624294,0.815606341583392,60456000,23849,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-18","NVDA",0.876597166061401,0.880184657476698,0.851482974342611,0.813214647434401,26164800,23850,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-19","NVDA",0.868226408958435,0.880184714450139,0.880184714450139,0.861050549757499,16468800,23851,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-20","NVDA",0.86583399772644,0.923237376048769,0.875401519415509,0.85865901338917,17956800,23852,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-21","NVDA",0.856267273426056,0.867029748945072,0.8634422571054,0.834740570576102,54427200,23853,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-24","NVDA",0.817997932434082,0.883772984944364,0.883772984944364,0.813214610762723,25694400,23854,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-25","NVDA",0.810823202133179,0.829957370676107,0.8215856792414,0.784513172945345,23712000,23855,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-26","NVDA",0.77733713388443,0.832348841213302,0.81082301603142,0.762986291794545,23246400,23856,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-27","NVDA",0.736676216125488,0.783317106521855,0.783317106521855,0.707974533991952,45820800,23857,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-28","NVDA",0.715150415897369,0.731892918372563,0.72710959649561,0.686448732823936,19444800,23858,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-01-31","NVDA",0.709170520305634,0.734284716669315,0.718738041755136,0.669706355626727,18240000,23859,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-02-01","NVDA",0.725913882255554,0.731893035559094,0.710367207760354,0.684057181412786,9297600,23860,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-02-02","NVDA",0.746243715286255,0.760594555964837,0.72950121381221,0.725913722619015,14904000,23861,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-02-03","NVDA",0.758202910423279,0.785708761936087,0.770162090546998,0.753419588736119,10824000,23862,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-02-04","NVDA",0.776141166687012,0.782121194116455,0.782121194116455,0.760594496819635,12369600,23863,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-02-07","NVDA",0.728305518627167,0.779728862993973,0.779728862993973,0.727109688007425,21748800,23864,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-02-08","NVDA",0.762986361980438,0.789296387549759,0.746243857319772,0.727109691408434,46881600,23865,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-02-09","NVDA",0.782121300697327,0.804842955489468,0.791687944438921,0.780924594323773,58905600,23866,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-02-10","NVDA",0.94237208366394,0.956722923131383,0.829957028518023,0.829957028518023,97008000,23867,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-02-11","NVDA",0.956722795963287,0.990207791634566,0.989011961496707,0.887360268439399,42379200,23868,"NVDA","NVIDIA Corporation","Semiconductors",1,NA,NA
"2000-02-14","NVDA",1.10979807376862,1.10979807376862,0.959114681890825,0.94954716263138,65011200,23869,"NVDA","NVIDIA Corporation","Semiconductors",1,-0.00421733948518763,0.0741954630859534
"2000-02-15","NVDA",1.06674540042877,1.11338628381936,1.11219045356891,1.02130122319433,45048000,23870,"NVDA","NVIDIA Corporation","Semiconductors",1,0.000966198455835052,0.0678582365136885
"2000-02-16","NVDA",1.11577796936035,1.15285045976787,1.07870460304712,1.06674542436847,101956800,23871,"NVDA","NVIDIA Corporation","Semiconductors",1,0.00536081825983052,0.0591809953229583
"2000-02-17","NVDA",1.15524327754974,1.16241826096073,1.11458241050301,1.0978399066381,53577600,23872,"NVDA","NVIDIA Corporation","Semiconductors",1,0.00989219123140337,0.0505638507578554
"2000-02-18","NVDA",1.28918433189392,1.30592683767464,1.13850002805537,1.13012921311802,96086400,23873,"NVDA","NVIDIA Corporation","Semiconductors",1,0.014362887617435,0.0448945253615292
"2000-02-22","NVDA",1.25330662727356,1.26526580874683,1.24852330504662,1.20547077728639,54249600,23874,"NVDA","NVIDIA Corporation","Semiconductors",1,0.0196322573400442,0.0391132873787015
"2000-02-23","NVDA",1.26048278808594,1.27363780326324,1.23895608110268,1.22340940423971,51139200,23875,"NVDA","NVIDIA Corporation","Semiconductors",1,0.0240138493482505,0.031574795909894
"2000-02-24","NVDA",1.24852359294891,1.27602945390836,1.26765776217483,1.195903532695,24432000,23876,"NVDA","NVIDIA Corporation","Semiconductors",1,0.0283515803000465,0.0281827660680275
"2000-02-25","NVDA",1.17078983783722,1.24971902726923,1.24971902726923,1.11936562473172,27873600,23877,"NVDA","NVIDIA Corporation","Semiconductors",1,0.0315214465886143,0.0252020976840051
"2000-02-28","NVDA",1.16241836547852,1.17676920949677,1.16481002683056,1.14328419875618,51787200,23878,"NVDA","NVIDIA Corporation","Semiconductors",1,0.0332321907406337,0.0225158751113886
"2000-02-29","NVDA",1.224604845047,1.2389556864964,1.15524317462976,1.15524317462976,30604800,23879,"NVDA","NVIDIA Corporation","Semiconductors",1,0.0350382457197888,0.0167411118058591
"2000-03-01","NVDA",1.18872845172882,1.22460512561919,1.22460512561919,1.16959428404769,38356800,23880,"NVDA","NVIDIA Corporation","Semiconductors",1,0.0379651734781005,0.00983730001565742
"2000-03-02","NVDA",1.10860240459442,1.1982958304212,1.1982958304212,1.10501491281502,19104000,23881,"NVDA","NVIDIA Corporation","Semiconductors",1,0.0406097269908319,-0.000457983537329743
"2000-03-03","NVDA",1.12654161453247,1.13849992045564,1.10979823442814,1.1002315896896,27369600,23882,"NVDA","NVIDIA Corporation","Semiconductors",1,0.0418362220377407,-0.0132515835105538
"2000-03-06","NVDA",1.1193653345108,1.21982119786434,1.13371617213274,1.10979781746098,43209600,23883,"NVDA","NVIDIA Corporation","Semiconductors",1,0.0430857189563185,-0.0280639906446062
"2000-03-07","NVDA",1.59413909912109,1.66948079150484,1.43508402590839,1.37289734342096,195220800,23884,"NVDA","NVIDIA Corporation","Semiconductors",1,0.0437894727130846,-0.0424208149923777
"2000-03-08","NVDA",1.60729467868805,1.62164552403348,1.59324328373645,1.47813707057919,66873600,23885,"NVDA","NVIDIA Corporation","Semiconductors",1,0.0504602485845068,-0.0469574547665245
"2000-03-09","NVDA",1.91912639141083,2.0665216741666,1.62642880344021,1.6216454804224,95294400,23886,"NVDA","NVIDIA Corporation","Semiconductors",1,0.056671343135522,-0.0525900150795287
