"TDAY","TICKER","Close","High","Open","Low","Volume","ID","Name","COMPANY_NAME","INDUSTRY","IS_MAIN_STOCK","before","after"
"2009-08-06","AVGO",12.2216730117798,12.7730831190532,12.4633869524625,11.7533518915249,24197800,79676,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-07","AVGO",12.4105138778687,12.6597815928278,12.1990134309495,12.1083714113619,2454300,79677,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-10","AVGO",12.0630464553833,12.5615810316223,12.5615810316223,11.7911175878802,2421000,79678,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-11","AVGO",11.8364410400391,12.0857087248602,12.0706012431792,11.7080303272083,2305400,79679,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-12","AVGO",12.0857038497925,12.2367757242062,12.1990070352387,11.8288825277261,1451300,79680,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-13","AVGO",12.5011548995972,12.6295656177037,12.085709221403,12.085709221403,1150600,79681,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-14","AVGO",12.5389223098755,12.8410647210485,12.4633863469001,12.2745471598258,637800,79682,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-17","AVGO",12.2518825531006,12.3651871866181,12.2896512445159,12.2367765172627,254400,79683,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-18","AVGO",12.8939399719238,12.992137159887,12.4482793575771,12.3500836103426,1446700,79684,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-19","AVGO",13.5133295059204,13.5510982014557,12.7202056291485,12.6899906727203,2070800,79685,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-20","AVGO",13.415135383606,13.5586535623499,13.5586535623499,13.0601182474801,1882100,79686,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-21","AVGO",13.4604558944702,13.5737591090601,13.4377961159894,13.2791704629807,863600,79687,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-24","AVGO",13.2187414169312,13.4831165334155,13.2338488957539,13.0676695101605,1021600,79688,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-25","AVGO",13.483115196228,13.5208824488109,13.33204330444,13.2565073585459,530800,79689,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-26","AVGO",13.483115196228,13.483115196228,13.3622582590889,12.9543650156982,708600,79690,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-27","AVGO",13.7172746658325,13.7550419165817,13.4831145415857,13.256506714906,1161100,79691,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-28","AVGO",13.95143699646,14.3517765450635,13.6719558389693,13.596419884797,1295000,79692,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-08-31","AVGO",13.7474927902222,13.8985632687952,13.8607960093341,13.4529026916568,1004800,79693,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-09-01","AVGO",13.483115196228,13.9287756922016,13.7852575390758,12.7957408259762,1383500,79694,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-09-02","AVGO",13.3547077178955,13.7852608396304,13.4151362009332,13.2036357899369,1293400,79695,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-09-03","AVGO",13.1809787750244,13.5737632768235,13.5737632768235,12.841067586158,3657700,79696,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-09-04","AVGO",13.415135383606,13.5964208216742,13.4075816435954,13.211188725506,1158600,79697,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-09-08","AVGO",13.3698139190674,13.54354561108,13.4151349168253,13.1809747475592,574900,79698,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-09-09","AVGO",13.0374603271484,13.4831210154667,13.4831210154667,13.0072453594589,551200,79699,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-09-10","AVGO",12.8788318634033,13.1885280120908,12.848618342929,12.8032973418531,415200,79700,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-09-11","AVGO",12.7504177093506,13.0903287272575,12.8410611277019,12.4935978122665,620300,79701,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
"2009-09-14","AVGO",12.5766868591309,12.7655260054864,12.5691331203892,12.3198655048291,1614500,79702,"AVGO","Broadcom Inc.","Semiconductors",1,NA,NA
