"TDAY","TICKER","Close","High","Open","Low","Volume","ID","Name","COMPANY_NAME","INDUSTRY","IS_MAIN_STOCK","before","after"
"2004-08-19","GOOGL",50.2202186584473,52.0820808410645,50.050048828125,48.0280265808105,44659096,33954,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-08-20","GOOGL",54.2092094421387,54.594596862793,50.5555572509766,50.3003005981445,22834343,33955,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-08-23","GOOGL",54.754753112793,56.7967987060547,55.4304313659668,54.5795783996582,18256126,33956,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-08-24","GOOGL",52.4874877929688,55.8558578491211,55.6756744384766,51.8368377685547,15247337,33957,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-08-25","GOOGL",53.0530548095703,54.0540542602539,52.5325317382812,51.9919929504395,9188602,33958,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-08-26","GOOGL",54.0090103149414,54.0290298461914,52.5275268554688,52.382381439209,7094898,33959,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-08-27","GOOGL",53.1281280517578,54.3643646240234,54.1041030883789,52.8978996276855,6211782,33960,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-08-30","GOOGL",51.0560569763184,52.7977981567383,52.6926918029785,51.0560569763184,5196798,33961,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-08-31","GOOGL",51.2362365722656,51.9069061279297,51.2012023925781,51.1311302185059,4917877,33962,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-01","GOOGL",50.1751747131348,51.5365371704102,51.4014015197754,49.8848838806152,9138253,33963,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-02","GOOGL",50.8058052062988,51.2362365722656,49.644645690918,49.5195198059082,15118666,33964,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-03","GOOGL",50.0550537109375,50.9209213256836,50.5255241394043,49.7097091674805,5152442,33965,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-07","GOOGL",50.8408393859863,51.0510520935059,50.5555572509766,49.8548545837402,5847547,33966,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-08","GOOGL",51.2012023925781,51.5665664672852,50.4204216003418,50.3003005981445,4985609,33967,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-09","GOOGL",51.2062072753906,51.4064064025879,51.3163146972656,50.5505523681641,4061734,33968,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-10","GOOGL",52.717716217041,53.3333320617676,50.8508491516113,50.7007026672363,8698892,33969,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-13","GOOGL",53.8038024902344,54.2592582702637,53.3683662414551,53.2832832336426,7844148,33970,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-14","GOOGL",55.8008003234863,56.0560569763184,53.7787780761719,53.4484481811523,10828960,33971,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-15","GOOGL",56.0560569763184,57.1721725463867,55.335334777832,55.1551551818848,10713076,33972,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-16","GOOGL",57.0420417785645,57.9579582214355,56.2262268066406,55.8808822631836,9266324,33973,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-17","GOOGL",58.8038024902344,58.8038024902344,57.2672653198242,56.8318328857422,9472518,33974,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-20","GOOGL",59.7397384643555,60.8608627319336,58.5335350036621,58.4434432983398,10628761,33975,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-21","GOOGL",58.9789772033691,60.2702713012695,59.9649658203125,58.8138122558594,7228764,33976,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-22","GOOGL",59.2492485046387,59.8948936462402,58.7587585449219,58.4634628295898,7581211,33977,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
"2004-09-23","GOOGL",60.4704704284668,61.3763771057129,59.4794807434082,58.5685691833496,8535656,33978,"GOOGL","Alphabet Inc. (C class)","Internet Content & Information",1,NA,NA
