"TDAY","TICKER","Close","High","Open","Low","Volume","ID","Name","COMPANY_NAME","INDUSTRY","IS_MAIN_STOCK","before","after"
"1999-12-31","ASML",26.8856449127197,26.8856449127197,25.4084116757571,25.2902330168001,247733,82906,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-03","ASML",27.5060863494873,27.6538096918583,27.6538096918583,26.4129336159416,1121600,82907,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-04","ASML",25.6743106842041,26.826552475555,26.4424718784381,25.585676700254,968800,82908,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-05","ASML",24.9652366638184,25.0243259813659,24.7584240524021,23.7982226422553,1458133,82909,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-06","ASML",23.428918838501,23.6948208177526,23.1630168592494,22.2028152675075,3517867,82910,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-07","ASML",23.9607257843018,23.9902704523465,23.2368814172051,23.1039304110037,1631200,82911,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-10","ASML",26.2356605529785,26.2652052157634,25.2902313438622,25.2902313438622,1341867,82912,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-11","ASML",25.3788738250732,26.5902054046169,25.5856865337758,25.0834270983553,1095467,82913,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-12","ASML",25.8515815734863,26.0288495614188,25.7629475795201,25.3197776096889,778933,82914,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-13","ASML",26.9890441894531,27.0629058320077,26.2356554353961,25.703851609003,1834933,82915,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-14","ASML",29.5742149353027,30.4900997135189,28.3924281247012,28.3628834544362,5256533,82916,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-18","ASML",29.9730587005615,30.3128223033772,29.0128572143434,28.8946785698858,1827200,82917,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-19","ASML",30.4900913238525,30.6673592966656,29.2196708520253,28.9242242306702,1980000,82918,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-20","ASML",33.4445571899414,33.8581824555414,33.3559232044557,32.02641342217,3442667,82919,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-21","ASML",32.8536605834961,34.0354469354204,33.9024959708289,32.7354819483037,3165867,82920,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-24","ASML",30.844633102417,33.1491171847815,32.9127598430005,30.6969097638039,1841067,82921,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-25","ASML",31.494607925415,31.494607925415,31.080982680616,30.0173749082755,1716800,82922,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-26","ASML",29.0424060821533,30.3275990267857,30.2537373633011,28.7469594282148,1933333,82923,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-27","ASML",28.8946800231934,29.7219305760046,28.6583227223901,28.4810547467877,2287200,82924,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-28","ASML",27.7424335479736,29.4264790349113,28.9537645122622,27.7128888903081,1646667,82925,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-01-31","ASML",29.0571784973145,29.0719508300533,27.5799452234296,27.3879048978246,1972000,82926,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-02-01","ASML",30.2832832336426,30.2832832336426,29.3673985699909,29.3378539034215,1119200,82927,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-02-02","ASML",31.4355182647705,31.9377774851663,31.1843886545726,30.8446250643049,1040000,82928,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-02-03","ASML",33.090030670166,33.4741113833019,32.2036905629294,31.9082438605172,1121867,82929,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-02-04","ASML",32.3809547424316,32.8832140769402,32.7354907432612,32.2627760754885,992267,82930,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-02-07","ASML",32.3218612670898,32.3218612670898,31.9673253116922,31.1400747490975,1215200,82931,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-02-08","ASML",34.5081634521484,34.6115697638629,34.1536275262702,33.784319270147,874667,82932,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-02-09","ASML",33.6661376953125,34.5377051038353,34.5377051038353,33.6661376953125,837600,82933,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-02-10","ASML",34.0354461669922,34.1979417867131,34.1979417867131,33.5184146496985,802667,82934,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-02-11","ASML",31.7309665679932,33.7400035574005,33.562735587747,31.7309665679932,1003467,82935,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,NA,NA
"2000-02-14","ASML",31.6127853393555,32.3218571600513,31.9082319313121,31.3173387473989,733333,82936,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.10736662957892,0.0128272922791355
"2000-02-15","ASML",31.3616600036621,31.4946109881336,31.4946109881336,30.0764671537711,1825333,82937,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.106507137930857,0.012352906330651
"2000-02-16","ASML",31.1991634368896,31.2139357680624,30.726448839361,30.3128235665235,1415733,82938,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.104028407047544,0.000627949385716784
"2000-02-17","ASML",31.7309665679932,31.790055891211,31.4355199519038,30.5196354420269,736267,82939,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.098036474100543,-0.0142386147338997
"2000-02-18","ASML",30.0764656066895,31.479837037257,31.0071224501184,30.0764656066895,860000,82940,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.0882159547015069,-0.0256846152718575
"2000-02-22","ASML",30.4605464935303,30.6969037893094,30.4310018315579,29.7219299442206,1061600,82941,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.0734320347926947,-0.0482373281769067
"2000-02-23","ASML",31.937780380249,32.0264143683533,31.524155102429,31.0809851619075,1166933,82942,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.0601491349094288,-0.0670422797595723
"2000-02-24","ASML",30.7559928894043,31.8491453744264,31.8491453744264,30.5713387534208,1175733,82943,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.0533630790568877,-0.0738914205371956
"2000-02-25","ASML",29.2787609100342,30.8741727053337,30.8446280424578,28.983314281275,1994400,82944,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.0402715289938699,-0.0775505246881928
"2000-02-28","ASML",29.9730587005615,30.0173756922331,29.5446611144027,29.1901251810298,1492533,82945,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.0220453403538324,-0.0853138857443812
"2000-02-29","ASML",30.2832832336426,30.5491852327672,30.1355599007955,29.9287472348097,3111733,82946,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.00723913655476477,-0.0957066997203849
"2000-03-01","ASML",33.6809158325195,33.8877284735964,32.3070890025089,31.8491467258386,2200267,82947,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.000106174180026414,-0.102520844200781
"2000-03-02","ASML",33.4445571899414,34.2127183974842,33.9172717791985,32.9127532770271,776533,82948,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.00308917869606473,-0.104426126845009
"2000-03-03","ASML",35.527458190918,35.6308645141348,34.6706629414073,34.1536313253232,912267,82949,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.00578021184318334,-0.101144519583909
"2000-03-06","ASML",33.6218223571777,34.3308941819337,32.7650272355976,32.6320762684559,1756000,82950,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.0200152557738595,-0.102536250728022
"2000-03-07","ASML",32.4400444030762,33.858188420697,33.60705875091,32.3809550690086,621600,82951,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.0280656261531195,-0.104400330051585
"2000-03-08","ASML",31.376428604126,32.6025319817825,32.5138980026748,30.7855354100746,1302667,82952,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.0281127070634257,-0.101667180753738
"2000-03-09","ASML",32.4695892333984,32.6764019036749,31.8491512225692,31.5537045507457,1772800,82953,"ASML","ASML Holding N.V.","Semiconductor Equipment & Materials",1,0.0271204964997586,-0.101882503736517
