"TDAY","TICKER","Close","High","Open","Low","Volume","ID","Name","COMPANY_NAME","INDUSTRY","IS_MAIN_STOCK","before","after"
"1999-12-31","HON",33.0537910461426,33.2686585041505,32.5166224011227,32.5166224011227,963320,109288,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-03","HON",32.4808158874512,33.519342085703,33.0537958589004,32.3733821428044,2203553,109289,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-04","HON",31.9078350067139,32.3375699730545,32.3017587258595,30.976740286989,2800908,109290,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-05","HON",31.4781093597412,32.2301481209119,31.9436580376675,31.3348666107734,3121245,109291,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-06","HON",32.0868873596191,32.1585098453417,31.800397416729,31.2274152382954,2504800,109292,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-07","HON",33.805835723877,34.0207032363851,32.5166306488278,32.3375743884044,4136277,109293,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-10","HON",33.9848937988281,34.3071950847988,34.0565163068216,33.4119137348803,1539172,109294,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-11","HON",33.7342109680176,34.4862472115993,34.3430022128219,33.6625884686288,2770175,109295,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-12","HON",34.0564994812012,34.2355556627221,34.020688244897,33.841632063376,2146282,109296,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-13","HON",34.307186126709,34.3788086160008,34.3429973713549,34.0923186588335,1619414,109297,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-14","HON",34.307186126709,34.6652985731682,34.3788086160008,33.9490736802498,2673675,109298,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-18","HON",33.805835723877,34.5936832697403,34.2355707488933,33.0179881780136,3340048,109299,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-19","HON",31.0841732025146,33.8058277162718,33.8058277162718,30.0814560890035,11968811,109300,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-20","HON",30.2963199615479,31.6571470572154,31.2274121848993,30.1172637647495,5447206,109301,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-21","HON",29.4010429382324,30.439569019565,30.3679465311972,28.613195566187,5313050,109302,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-24","HON",27.3598136901855,29.472677998285,29.472677998285,26.9300785766738,7284269,109303,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-25","HON",27.2523803710938,27.4672479314708,26.5003439097741,25.7841187085173,5290918,109304,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-26","HON",27.2881870269775,27.7895445832661,27.4672432970806,26.4287169304828,5003831,109305,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
"2000-01-27","HON",26.5003356933594,27.6104844111064,27.0016931787935,25.5692409277566,4920443,109306,"HON","Honeywell International Inc.","Conglomerates",1,NA,NA
